Provider.ID,Hospital.Name,Address,City,State,ZIP.Code,County.Name,Phone.Number,Location,Number.of.Completed.Surveys,Survey.Response.Rate.Percent,Measure.Start.Date,Measure.End.Date,H_CLEAN_HSP_A_P,H_CLEAN_HSP_SN_P,H_CLEAN_HSP_U_P,H_COMP_1_A_P,H_COMP_1_SN_P,H_COMP_1_U_P,H_COMP_2_A_P,H_COMP_2_SN_P,H_COMP_2_U_P,H_COMP_3_A_P,H_COMP_3_SN_P,H_COMP_3_U_P,H_COMP_5_A_P,H_COMP_5_SN_P,H_COMP_5_U_P,H_COMP_6_N_P,H_COMP_6_Y_P,H_COMP_7_A,H_COMP_7_D_SD,H_COMP_7_SA,H_HSP_RATING_0_6,H_HSP_RATING_7_8,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_QUIET_HSP_SN_P,H_QUIET_HSP_U_P,H_RECMND_DN,H_RECMND_DY,H_RECMND_PY,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,H_CLEAN_STAR_RATING,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_HSP_RATING_STAR_RATING,H_QUIET_STAR_RATING,H_RECMND_STAR_RATING,H_STAR_RATING,RCMND
260180,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,SAINT LOUIS,3146535000,"11133 DUNN ROAD
SAINT LOUIS, MO
(38.775759, -90.239054)",2470,34,10/1/2016,9/30/2017,70,11,19,80,6,14,79,6,15,65,12,23,61,22,17,13,87,42,6,52,8,24,68,65,10,25,7,67,26,86,91,91,84,76,87,81,88,85,86,3,3,3,3,2,3,3,3,3,3,3,YES
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,"4401 WORNALL ROAD
KANSAS CITY, MO
(39.046134, -94.59015)",1209,27,10/1/2016,9/30/2017,75,5,20,81,2,17,83,2,15,66,7,27,68,15,17,10,90,37,4,59,4,14,82,68,4,28,2,84,14,90,93,93,86,82,90,85,92,88,94,3,4,4,3,4,4,4,4,4,5,4,YES
260160,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,MO,63841,STODDARD,5736245566,"1200 N ONE MILE RD
DEXTER, MO
(36.807432, -89.969973)",134,24,10/1/2016,9/30/2017,64,16,20,79,5,16,82,8,10,72,6,22,67,19,14,14,86,48,5,47,15,30,55,65,6,29,10,53,37,81,91,91,88,80,86,80,82,86,80,1,3,3,4,3,3,3,1,4,2,3,NO
260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,SAINT FRANCOIS,5734316005,"1101 W LIBERTY
FARMINGTON, MO
(37.780624, -90.438195)",487,37,10/1/2016,9/30/2017,73,7,20,78,5,17,83,4,13,71,8,21,67,18,15,11,89,42,6,52,9,20,71,49,14,37,6,67,27,88,90,93,87,80,89,82,88,77,86,3,3,4,4,3,4,3,3,2,3,3,NO
260176,DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,63122,SAINT LOUIS,3149669100,"2345 DOUGHERTY FERRY ROAD
SAINT LOUIS, MO
(38.581081, -90.450408)",779,33,10/1/2016,9/30/2017,63,14,23,77,4,19,83,3,14,67,8,25,63,20,17,12,88,41,5,54,9,20,71,54,15,31,5,73,22,82,91,93,86,77,88,83,88,79,89,2,3,4,3,3,3,4,3,2,3,3,YES
260110,SOUTHEASTHEALTH,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,5733344822,"1701 LACEY ST
CAPE GIRARDEAU, MO
(37.311273, -89.540936)",1312,28,10/1/2016,9/30/2017,74,7,19,81,4,15,83,4,13,63,10,27,63,18,19,11,89,40,4,56,8,19,73,55,13,32,4,76,20,88,92,93,84,79,89,84,89,79,90,3,4,4,3,3,4,4,3,2,4,4,YES
260162,BARNES-JEWISH WEST COUNTY HOSPITAL,12634 OLIVE BOULEVARD,CREVE COEUR,MO,63141,SAINT LOUIS,3149968000,"12634 OLIVE BOULEVARD
CREVE COEUR, MO
(38.676997, -90.466227)",465,48,10/1/2016,9/30/2017,66,12,22,77,5,18,84,2,14,67,9,24,66,15,19,10,90,39,5,56,8,20,72,65,7,28,6,75,19,84,91,94,86,81,90,83,89,86,89,2,3,4,3,4,4,4,3,4,3,4,YES
260177,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,64069,CLAY,8167817200,"2525 GLENN HENDREN DR
LIBERTY, MO
(39.276757, -94.424343)",771,28,10/1/2016,9/30/2017,68,10,22,78,4,18,79,3,18,63,7,30,61,17,22,9,91,41,4,55,6,19,75,58,11,31,4,74,22,86,91,92,85,78,91,83,90,82,90,3,3,3,3,3,4,4,4,3,4,3,YES
260113,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,63801,NEW MADRID,5734711600,"1008 NORTH MAIN ST
SIKESTON, MO
(36.889048, -89.584346)",420,19,10/1/2016,9/30/2017,83,4,13,81,3,16,86,3,11,68,9,23,73,12,15,13,87,40,4,56,9,20,71,59,10,31,3,66,31,93,92,94,86,85,87,83,89,83,87,4,4,4,3,4,3,4,3,3,3,4,YES
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,"7900 LEE'S SUMMIT RD
KANSAS CITY, MO
(38.973583, -94.390407)",850,27,10/1/2016,9/30/2017,66,12,22,76,5,19,81,3,16,62,11,27,62,20,18,11,89,44,6,50,7,23,70,59,9,32,5,69,26,83,90,92,83,77,89,81,89,83,87,2,3,3,2,3,4,3,3,3,3,3,YES
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,SAINT LOUIS,3143446000,"12303 DEPAUL DRIVE
BRIDGETON, MO
(38.748965, -90.432379)",429,22,10/1/2016,9/30/2017,68,10,22,78,5,17,80,5,15,57,15,28,66,18,16,15,85,43,7,50,9,21,70,59,11,30,5,70,25,85,91,91,80,79,85,80,88,82,88,2,3,3,2,3,3,3,3,3,3,3,YES
50320,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,ALAMEDA,5104374800,"1411 E 31ST STREET
OAKLAND, CA
(37.799234, -122.231199)",1516,21,10/1/2016,9/30/2017,65,12,23,72,7,21,77,5,18,58,14,28,59,20,21,17,83,52,7,41,8,21,71,57,12,31,6,67,27,83,88,90,81,76,83,77,88,81,86,2,2,3,2,2,2,2,3,3,3,2,NO
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,"4370 WEST MAIN STREET
DOTHAN, AL
(31.235991, -85.457937)",961,30,10/1/2016,9/30/2017,69,12,19,77,6,17,80,5,15,61,14,25,64,17,19,11,89,40,5,55,8,18,74,65,10,25,4,77,19,85,90,91,82,79,89,83,89,85,90,2,3,3,2,3,4,4,3,3,4,3,YES
10052,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,"201 MARIARDEN ROAD
DADEVILLE, AL
(32.8187, -85.741758)",146,23,10/1/2016,9/30/2017,76,9,15,82,6,12,86,3,11,77,8,15,55,20,25,11,89,47,5,48,6,19,75,76,5,19,1,69,30,89,92,94,89,75,89,80,90,90,89,3,4,4,4,2,4,3,4,4,3,4,YES
10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,"810 ST VINCENT'S DRIVE
BIRMINGHAM, AL
(33.508015, -86.788755)",3550,38,10/1/2016,9/30/2017,68,11,21,80,4,16,83,3,14,68,9,23,68,15,17,12,88,39,5,56,6,16,78,66,7,27,3,81,16,85,92,93,86,82,88,83,91,86,92,2,4,4,3,4,3,4,4,4,4,4,YES
10058,BIBB MEDICAL CENTER,208 PIERSON AVE,CENTREVILLE,AL,35042,BIBB,2059264881,"208 PIERSON AVE
CENTREVILLE, AL
(32.951101, -87.147865)",25,19,10/1/2016,9/30/2017,67,10,23,81,1,18,92,1,7,72,5,23,67,6,27,14,86,46,0,54,0,23,77,72,8,20,0,68,32,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,YES
10061,HIGHLANDS MEDICAL CENTER,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,JACKSON,2562594444,"380 WOODS COVE ROAD
SCOTTSBORO, AL
(34.661254, -86.047116)",261,28,10/1/2016,9/30/2017,68,13,19,80,6,14,82,6,12,66,12,22,63,21,16,12,88,48,6,46,11,22,67,74,4,22,10,57,33,84,91,92,84,77,88,79,87,90,81,2,3,3,3,3,3,2,3,4,2,3,NO
50351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,3103259110,"3330 LOMITA BLVD
TORRANCE, CA
(33.812644, -118.34375)",2495,27,10/1/2016,9/30/2017,77,8,15,81,3,16,80,4,16,68,8,24,66,18,16,13,87,40,5,55,4,13,83,61,10,29,2,85,13,89,93,92,86,80,87,83,93,83,94,3,4,3,3,3,3,4,5,3,5,4,YES
10059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,MOULTON,AL,35650,LAWRENCE,2569742200,"202 HOSPITAL STREET
MOULTON, AL
(34.482884, -87.286019)",93,18,10/1/2016,9/30/2017,68,12,20,83,3,14,84,4,12,67,7,26,63,19,18,21,79,53,6,41,18,29,53,63,15,22,7,54,39,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
10062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,36340,GENEVA,3346843655,"1200 W MAPLE AVENUE
GENEVA, AL
(31.048063, -85.890837)",161,27,10/1/2016,9/30/2017,76,9,15,79,7,14,87,4,9,72,9,19,73,13,14,14,86,51,5,44,8,22,70,57,11,32,4,68,28,89,90,94,88,84,86,79,89,81,87,3,3,4,4,4,3,2,3,3,3,3,YES
10065,RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,TALLAPOOSA,2563297100,"3316 HIGHWAY 280
ALEXANDER CITY, AL
(32.93103, -85.968394)",610,31,10/1/2016,9/30/2017,76,6,18,84,3,13,85,3,12,74,6,20,68,16,16,10,90,47,4,49,5,16,79,73,6,21,3,75,22,90,93,94,89,81,90,81,91,89,90,3,4,4,4,4,4,3,4,4,4,4,YES
10069,MEDICAL CENTER BARBOUR,820 W WASHINGTON ST,EUFAULA,AL,36027,BARBOUR,3346887271,"820 W WASHINGTON ST
EUFAULA, AL
(31.88798, -85.156613)",180,32,10/1/2016,9/30/2017,77,6,17,82,6,12,85,3,12,73,11,16,74,10,16,13,87,54,5,41,8,18,74,74,9,17,4,73,23,90,92,94,87,86,87,78,89,87,89,3,4,4,4,5,3,2,3,4,3,4,YES
10073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,CLAY,2563542131,"83825 HIGHWAY 9 P O BOX 1270
ASHLAND, AL
(33.276548, -85.823789)",119,36,10/1/2016,9/30/2017,81,4,15,85,4,11,93,1,6,83,4,13,80,5,15,12,88,39,3,58,4,16,80,73,5,22,0,75,25,92,94,98,93,91,88,85,93,89,91,4,4,5,5,5,3,4,5,4,4,4,YES
50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,8056525011,"147 N BRENT ST
VENTURA, CA
(34.274184, -119.257238)",939,26,10/1/2016,9/30/2017,66,9,25,77,5,18,79,4,17,58,12,30,60,22,18,14,86,46,6,48,11,26,63,43,22,35,7,67,26,85,90,91,81,75,86,80,85,72,85,2,3,3,2,2,3,3,2,1,2,2,NO
10078,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST 10TH STREET,ANNISTON,AL,36207,CALHOUN,2562355121,"400 EAST 10TH STREET
ANNISTON, AL
(33.657123, -85.823353)",932,17,10/1/2016,9/30/2017,68,12,20,81,4,15,80,6,14,64,10,26,62,21,17,16,84,44,7,49,9,25,66,69,8,23,5,63,32,84,92,91,84,76,84,80,87,87,86,2,4,3,3,2,2,3,3,4,3,3,YES
260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,POLK,4173266000,"1500 N OAKLAND
BOLIVAR, MO
(37.625971, -93.420915)",575,27,10/1/2016,9/30/2017,75,7,18,77,3,20,83,4,13,65,9,26,59,19,22,14,86,46,4,50,9,21,70,57,10,33,7,67,26,89,91,93,85,76,86,81,88,81,86,3,3,4,3,2,3,3,3,3,3,3,NO
261303,COMMUNITY HOSPITAL ASSOCIATION,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,64446,ATCHISON,6606862211,"26136 US HIGHWAY 59, PO BOX 107
FAIRFAX, MO
(40.348215, -95.397323)",88,32,10/1/2016,9/30/2017,86,5,9,86,2,12,93,0,7,78,3,19,79,4,17,13,87,34,4,62,4,19,77,72,0,28,2,77,21,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,YES
260200,SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS,100 MEDICAL PLAZA,LAKE SAINT LOUIS,MO,63367,SAINT CHARLES,6366255200,"100 MEDICAL PLAZA
LAKE SAINT LOUIS, MO
(38.803742, -90.774423)",405,23,10/1/2016,9/30/2017,77,5,18,81,3,16,78,4,18,58,9,33,63,17,20,13,87,39,6,55,7,19,74,57,10,33,5,73,22,90,92,91,82,78,87,82,89,81,88,3,4,3,2,3,3,3,3,3,3,3,YES
260209,FULTON MEDICAL CENTER LLC,10 SOUTH HOSPITAL DRIVE,FULTON,MO,65251,CALLAWAY,5736423376,"10 SOUTH HOSPITAL DRIVE
FULTON, MO
(38.842247, -91.966202)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
261308,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,POTOSI,MO,63664,WASHINGTON,5734385451,"300 HEALTH WAY
POTOSI, MO
(37.92599, -90.773133)",83,17,10/1/2016,9/30/2017,83,6,11,78,4,18,76,5,19,58,10,32,66,18,16,15,85,49,3,48,8,33,59,49,15,36,4,60,36,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,YES
260219,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PKWY,O FALLON,MO,63368,SAINT CHARLES,6363441000,"2 PROGRESS POINT PKWY
O FALLON, MO
(38.715097, -90.696597)",459,39,10/1/2016,9/30/2017,64,14,22,80,4,16,83,3,14,65,9,26,62,18,20,10,90,37,4,59,6,18,76,62,9,29,5,76,19,82,92,93,85,78,90,84,90,84,90,2,4,4,3,3,4,4,4,3,4,4,YES
260227,BLACK RIVER COMMUNITY MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,POPLAR BLUFF,MO,63901,BUTLER,5736866001,"217 PHYSICIANS PARK DRIVE
POPLAR BLUFF, MO
(36.770882, -90.456445)",111,28,10/1/2016,9/30/2017,87,3,10,86,2,12,88,1,11,77,3,20,66,17,17,15,85,39,3,58,1,9,90,74,3,23,1,87,12,94,95,96,91,81,85,85,94,90,95,5,5,5,5,4,3,4,5,4,5,4,YES
260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,CAMDEN,5733488000,"54 HOSPITAL DRIVE
OSAGE BEACH, MO
(38.118486, -92.681085)",588,25,10/1/2016,9/30/2017,79,6,15,79,4,17,78,6,16,70,6,24,67,16,17,14,86,42,4,54,7,25,68,57,9,34,5,68,27,90,92,90,88,80,86,83,88,82,87,3,4,3,4,3,3,4,3,3,3,3,YES
261301,ELLETT MEMORIAL HOSPITAL,610 N OHIO AVE,APPLETON CITY,MO,64724,SAINT CLAIR,6604762111,"610 N OHIO AVE
APPLETON CITY, MO
(38.192787, -94.020389)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
260191,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,SAINT CHARLES,6369169000,"10 HOSPITAL DR
SAINT PETERS, MO
(38.793291, -90.578237)",686,41,10/1/2016,9/30/2017,61,12,27,82,3,15,80,3,17,66,8,26,63,18,19,10,90,36,5,59,6,19,75,59,11,30,3,77,20,82,93,92,86,78,90,85,90,82,91,2,4,3,3,3,4,4,4,3,4,3,YES
261305,PUTNAM COUNTY MEMORIAL HOSPITAL,"1926 OAK STREET,  PO BOX 389",UNIONVILLE,MO,63565,PUTNAM,6609472411,"1926 OAK STREET, PO BOX 389
UNIONVILLE, MO
(40.482025, -93.005987)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
261306,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,MILAN,MO,63556,SULLIVAN,6602654212,"630 WEST THIRD STREET
MILAN, MO
(40.202174, -93.131136)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,"100 N E SAINT LUKE'S BOULEVARD
LEES SUMMIT, MO
(38.940551, -94.378443)",824,28,10/1/2016,9/30/2017,78,4,18,77,5,18,78,4,18,60,9,31,64,16,20,8,92,39,5,56,6,15,79,69,4,27,3,84,13,91,91,91,83,80,92,83,91,88,93,4,3,3,2,3,5,4,4,4,4,4,YES
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,"2100 SE BLUE PARKWAY
LEES SUMMIT, MO
(38.90233, -94.333249)",731,25,10/1/2016,9/30/2017,77,7,16,81,3,16,81,3,16,73,6,21,64,16,20,9,91,37,5,58,6,16,78,64,7,29,3,78,19,89,92,92,89,80,91,84,91,86,91,3,4,3,4,3,4,4,4,4,4,4,YES
260210,ST ALEXIUS HOSPITAL,3933 S BROADWAY,SAINT LOUIS,MO,63118,SAINT LOUIS CITY,3148657000,"3933 S BROADWAY
SAINT LOUIS, MO
(38.583359, -90.227557)",275,32,10/1/2016,9/30/2017,65,15,20,77,8,15,80,5,15,67,13,20,60,24,16,17,83,38,6,56,12,22,66,66,11,23,11,61,28,82,90,91,84,73,83,83,86,84,82,2,3,3,3,2,2,4,2,3,2,3,NO
261307,PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,BROOKFIELD,MO,64628,LINN,6602582222,"130 EAST LOCKLING
BROOKFIELD, MO
(39.775078, -93.068297)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,"201 NW R D MIZE RD
BLUE SPRINGS, MO
(39.023528, -94.266042)",342,29,10/1/2016,9/30/2017,76,10,14,75,7,18,73,9,18,68,10,22,63,19,18,13,87,43,7,50,11,22,67,56,13,31,8,67,25,88,89,88,86,78,87,81,86,80,85,3,2,2,3,3,3,3,2,2,2,3,NO
381320,COLUMBIA MEMORIAL HOSPITAL,2111 EXCHANGE STREET,ASTORIA,OR,97103,CLATSOP,5033254321,"2111 EXCHANGE STREET
ASTORIA, OR
(46.188503, -123.818502)",412,30,10/1/2016,9/30/2017,71,9,20,78,3,19,79,5,16,72,7,21,66,16,18,11,89,45,5,50,7,25,68,54,10,36,5,72,23,86,91,91,88,81,89,81,88,81,89,3,3,3,4,4,4,3,3,3,3,3,YES
50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,9256828200,"2540 EAST ST
CONCORD, CA
(37.98296, -122.034236)",389,29,10/1/2016,9/30/2017,73,10,17,77,6,17,78,6,16,64,13,23,59,22,19,14,86,43,5,52,8,17,75,53,15,32,4,77,19,87,90,90,83,75,86,81,89,78,90,3,3,3,2,2,3,3,3,2,4,3,YES
261302,MADISON MEDICAL CENTER,611 W MAIN ST,FREDERICKTOWN,MO,63645,MADISON,5737813341,"611 W MAIN ST
FREDERICKTOWN, MO
(37.559846, -90.302408)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
50498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,5308884500,"11815 EDUCATION STREET
AUBURN, CA
(38.944317, -121.099423)",412,34,10/1/2016,9/30/2017,80,7,13,79,4,17,82,3,15,68,6,26,66,17,17,10,90,44,3,53,5,17,78,51,13,36,4,81,15,91,92,93,87,80,90,83,90,78,92,4,4,4,4,3,4,4,4,2,4,4,YES
390030,LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,SCHUYLKILL,5706215102,"420 SOUTH JACKSON STREET
POTTSVILLE, PA
(40.683749, -76.188858)",111,19,10/1/2016,9/30/2017,83,3,14,81,4,15,80,3,17,66,10,24,65,18,17,16,84,43,3,54,8,32,60,62,10,28,6,58,36,94,92,92,85,79,84,83,86,83,84,5,4,3,3,3,2,4,2,3,2,3,YES
390042,"WASHINGTON HOSPITAL, THE",155 WILSON AVENUE,WASHINGTON,PA,15301,WASHINGTON,7242257000,"155 WILSON AVENUE
WASHINGTON, PA
(40.183244, -80.247471)",961,33,10/1/2016,9/30/2017,78,5,17,84,2,14,81,4,15,68,7,25,66,18,16,11,89,42,4,54,4,21,75,56,11,33,3,74,23,91,94,92,87,79,89,83,91,81,90,4,4,3,4,3,4,4,4,3,4,4,YES
50502,SAINT VINCENT MEDICAL CENTER,2131 W 3RD ST,LOS ANGELES,CA,90057,LOS ANGELES,2134847111,"2131 W 3RD ST
LOS ANGELES, CA
(34.06319, -118.273665)",662,17,10/1/2016,9/30/2017,61,15,24,70,7,23,74,7,19,58,13,29,58,22,20,18,82,45,7,48,12,30,58,49,16,35,8,61,31,81,87,89,80,74,82,80,84,76,83,1,2,2,2,2,2,3,2,1,2,2,NO
381324,ST CHARLES MADRAS,470 NE A STREET,MADRAS,OR,97741,JEFFERSON,5414753882,"470 NE A STREET
MADRAS, OR
(44.637362, -121.121358)",58,13,10/1/2016,9/30/2017,63,9,28,81,2,17,81,4,15,78,2,20,66,21,13,12,88,45,7,48,10,24,66,59,12,29,8,64,28,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
10095,HALE COUNTY HOSPITAL,508 GREEN STREET,GREENSBORO,AL,36744,HALE,3346243024,"508 GREEN STREET
GREENSBORO, AL",61,33,10/1/2016,9/30/2017,88,3,9,85,5,10,92,0,8,83,6,11,62,15,23,5,95,40,2,58,2,25,73,74,9,17,0,71,29,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,YES
381318,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,810 12TH STREET,HOOD RIVER,OR,97031,HOOD RIVER,5413863911,"810 12TH STREET
HOOD RIVER, OR
(45.704561, -121.523224)",353,28,10/1/2016,9/30/2017,80,5,15,85,2,13,87,3,10,71,5,24,74,10,16,7,93,38,2,60,3,16,81,74,4,22,2,84,14,91,94,94,89,86,93,86,92,90,94,4,4,4,4,5,5,4,4,4,5,4,YES
381315,"SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,BAKER,5415247744,"3325 POCAHONTAS ROAD
BAKER CITY, OR
(44.79612, -117.846285)",163,30,10/1/2016,9/30/2017,85,5,10,87,2,11,88,3,9,85,3,12,76,6,18,12,88,42,4,54,4,23,73,61,7,32,2,69,29,93,95,95,94,89,88,83,91,85,89,4,5,5,5,5,3,4,4,3,3,4,YES
51316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,5308424121,"444 BRUCE STREET
YREKA, CA
(41.718579, -122.645457)",274,27,10/1/2016,9/30/2017,80,5,15,76,5,19,74,5,21,67,8,25,60,22,18,13,87,46,6,48,8,23,69,51,12,37,6,64,30,91,90,89,86,75,87,80,88,79,85,4,3,2,3,2,3,3,3,2,2,3,YES
390050,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,ALLEGHENY,4123593131,"320 EAST NORTH AVENUE
PITTSBURGH, PA
(40.456149, -80.003249)",406,31,10/1/2016,9/30/2017,56,17,27,76,5,19,76,6,18,53,14,33,55,26,19,14,86,43,7,50,11,22,67,43,17,40,6,66,28,78,90,90,79,71,86,80,86,74,86,1,3,3,2,1,3,3,2,1,3,2,NO
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,MARENGO,3342894000,"105 HIGHWAY 80 EAST
DEMOPOLIS, AL
(32.503676, -87.836744)",130,16,10/1/2016,9/30/2017,76,5,19,80,8,12,87,3,10,73,14,13,63,18,19,22,78,47,8,45,13,30,57,74,6,20,8,44,48,91,91,95,85,79,78,78,84,89,78,4,3,5,3,3,1,2,2,4,1,3,NO
51324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,7608735811,"150 PIONEER LANE
BISHOP, CA
(37.362108, -118.407362)",135,20,10/1/2016,9/30/2017,85,2,13,83,2,15,87,2,11,78,4,18,68,16,16,9,91,41,3,56,6,13,81,54,12,34,2,76,22,94,94,95,91,81,91,84,91,81,91,5,4,5,5,4,4,4,4,3,4,4,YES
390035,ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,PA,18951,BUCKS,2155384500,"1021 PARK AVENUE
QUAKERTOWN, PA
(40.437795, -75.348774)",362,29,10/1/2016,9/30/2017,79,5,16,81,2,17,79,3,18,64,6,30,59,21,20,13,87,49,3,48,7,23,70,53,10,37,4,67,29,91,93,92,86,76,87,81,89,80,88,4,4,3,3,2,3,3,3,2,3,3,YES
